runId,finalCensus,primarySuccessCount,optionalSuccessCount,maxStackHeight,totalAssets,adjacencyBonusTotal,boomRound,limiterMostHit,seed,policyCount,blightStart,blightEnd,blightClearedCount,stackSum,stacksAbove1,top3StackHeights,endgameSurgeRatio,maxSingleRoundGrowth,rewardPark,rewardMarket,rewardClinic,rewardTransit,rewardPolicy,totalSuitGrowth,totalAdjacencyGrowth,totalPolicyGrowth,totalEndgameBonus,blockedByMissionFail,blockedByJobs,blockedByServices,blockedByPotential,policyRewardsEarned,policiesApplied,assetRewardsEarned,assetsPlaced,rewardsWastedOrCapped,prestigeScore,prestigeMult,boomMult,endgameBase,endgameBonus,blightPenalty
3203,485868,6,11,5,12,11,,Potential,1766085204959,1,1,0,2,70,16,5|5|5,1.055,18,3,5,2,3,1,22,11,0,23259.578737469998,5,4,0,6,1,1,13,12,Unplaced assets remaining (best-effort),94,1.4547089419734487,1,38869,56543,0
3204,786248,5,6,5,6,18,8,Potential,1766085204961,1,0,0,3,70,16,5|5|5,1.343,26,2,2,1,1,1,28,18,0,199675.31664806203,19,0,0,23,1,1,6,6,,100,1.5777433959328362,1,62900,99240,0
3205,233907,5,9,5,8,18,,Potential,1766085204964,0,0,1,2,71,16,5|5|5,0.824,12,2,4,2,0,0,21,18,0,0,16,0,0,20,0,0,8,8,,57,1.1395065080292142,1,18713,21324,0.18
3206,233770,6,6,5,6,11,,Jobs,1766085204966,1,0,1,1,69,16,5|5|5,0.823,9,0,6,0,0,4,25,11,0,0,11,27,0,0,4,1,6,6,Policy rewards not active (best-effort),75,1.2517460229960604,1,65456,81934,0.18
3207,185498,5,10,5,8,11,,Potential,1766085204968,0,0,1,2,69,16,5|5|5,0.824,8,2,3,2,1,3,23,11,0,0,16,16,0,9,3,0,8,8,Policy rewards not active (best-effort),47,1.056403638884352,1,14840,15677,0.18
3208,187385,4,4,5,4,10,,Potential,1766085204970,0,0,2,2,66,16,5|5|5,0.643,16,1,1,2,0,1,32,10,0,0,25,21,0,7,1,0,4,4,Policy rewards not active (best-effort),37,0.986590284794573,1,14991,15000,0.36
3209,1660227,7,11,5,12,18,7,Potential,1766085204971,0,0,0,1,71,16,5|5|5,2.005,32,2,5,4,3,1,27,18,0,829202.661526843,6,0,0,7,1,0,14,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.360032152790352,1,132818,180637,0
3210,299481,6,12,5,8,11,,Potential,1766085204974,1,0,0,2,66,16,5|5|5,1.003,14,3,3,3,1,3,21,11,0,0,10,0,0,7,3,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),86,1.3662774148354542,1,83855,114569,0
3211,209620,5,8,5,8,17,,Jobs,1766085204976,1,0,1,2,71,16,5|5|5,0.823,11,2,2,4,0,2,29,17,0,0,19,52,0,0,2,1,8,8,Policy rewards not active (best-effort),80,1.2997124997825957,1,37732,49041,0.18
3212,1660540,8,10,5,14,15,4,Potential,1766085204978,1,0,0,0,67,16,5|5|5,2.006,20,3,4,5,2,4,27,15,0,829202.661526843,0,8,3,0,4,1,14,14,Policy rewards not active (best-effort),100,1.6,1,298897,478235,0
3213,968135,7,9,5,13,11,7,Potential,1766085204980,0,0,0,1,69,16,5|5|5,1.503,20,4,4,3,3,1,23,11,0,321913.0288456441,8,2,0,0,1,0,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),76,1.317242714527693,1,77451,102022,0
3214,426508,7,7,5,6,10,,Potential,1766085204982,1,0,0,1,73,16,5|5|5,1.007,11,2,2,3,0,6,20,10,0,1323,4,0,0,5,6,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),91,1.414043691701154,1,119422,168868,0
3215,1016126,7,9,5,8,11,5,Potential,1766085204984,1,1,0,1,67,16,5|5|5,1.542,23,2,2,3,3,4,23,11,0,355780.50562851387,2,9,0,3,4,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5460268883463315,1,284515,439868,0
3216,251433,6,9,5,11,18,,Potential,1766085204985,0,0,1,1,67,16,5|5|5,0.822,10,4,2,4,1,1,19,18,0,0,14,0,0,16,1,0,11,11,Policy rewards not active (best-effort),60,1.1625656331972323,1,45258,52615,0.18
3217,112927,5,10,5,8,18,,Potential,1766085204987,1,0,1,2,67,16,5|5|5,0.825,6,0,5,1,2,4,23,18,0,0,11,0,0,16,4,1,8,8,Policy rewards not active (best-effort),76,1.2599273101026203,1,31620,39839,0.18
3218,292407,6,7,5,6,11,,Jobs,1766085204990,1,0,0,2,58,16,5|5|5,1.004,16,1,2,1,3,3,27,11,0,0,8,30,0,0,3,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),84,1.3367086795013476,1,81874,109442,0
3219,610994,7,10,5,10,18,,Potential,1766085204992,0,0,0,1,68,16,5|5|5,1.177,17,1,5,3,4,3,25,18,0,90232.85550985481,6,0,0,0,3,0,13,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),74,1.3000829069145476,1,109979,142982,0
3220,409254,7,10,5,11,10,,Potential,1766085204994,1,0,1,0,70,16,5|5|5,0.875,19,4,3,3,1,4,37,10,0,29765.74166422024,12,14,0,0,4,1,11,11,Policy rewards not active (best-effort),83,1.3356954801860947,1,73666,98395,0.18
3221,239771,5,11,5,8,15,,Potential,1766085204996,0,0,1,2,69,16,5|5|5,0.823,14,1,4,2,1,3,21,15,0,0,14,3,0,18,3,0,8,8,Policy rewards not active (best-effort),55,1.1221149100001282,1,19182,21524,0.18
3222,381382,8,10,5,13,11,,Jobs,1766085204998,1,0,0,0,67,16,5|5|5,1.005,13,3,4,4,5,2,29,11,0,0,0,21,0,0,2,1,16,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4328096751700035,1,106787,153005,0
3223,1479726,6,7,5,8,24,4,Potential,1766085205000,0,0,0,2,66,16,5|5|5,1.888,26,1,4,3,2,0,24,24,0,691690.5640391274,16,0,0,7,0,0,10,8,Unplaced assets remaining (best-effort),84,1.4107169301983,1,118378,166998,0
3224,120818,4,9,5,9,18,5,Potential,1766085205002,0,0,3,1,71,16,5|5|5,0.461,20,4,0,4,1,0,26,18,0,0,32,22,0,19,0,0,9,9,,34,0.9706558442307852,1,9665,15000,0.54
3225,630417,5,13,5,7,16,8,Potential,1766085205004,0,0,0,3,72,16,5|5|5,1.197,21,1,2,3,3,3,31,16,0,100764.10659899013,19,3,0,17,3,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),76,1.3241544819953364,1,113475,150258,0
3226,373344,6,9,5,6,15,,Potential,1766085205006,1,0,0,2,67,16,5|5|5,1.003,12,1,1,4,1,4,21,15,0,0,10,0,0,13,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.4434393934488847,1,29868,43113,0
3227,263242,4,7,5,4,11,,Potential,1766085205008,0,1,0,4,69,16,5|5|5,1.005,12,2,1,0,2,0,29,11,0,0,17,3,0,17,0,0,5,4,Unplaced assets remaining (best-effort),53,1.103758537029575,1,21059,23244,0
3228,422093,6,10,5,10,11,,Potential,1766085205010,0,1,1,1,67,16,5|5|5,0.889,16,4,1,2,3,3,28,11,0,36855.62864770472,10,2,0,9,3,0,10,10,Policy rewards not active (best-effort),61,1.1743543383429504,1,33767,39654,0.18
3229,875756,7,3,5,3,10,,Potential,1766085205012,0,0,0,1,63,16,5|5|5,1.425,18,0,2,0,2,4,20,10,0,258072.58194873488,5,0,0,6,4,0,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),71,1.268290012292761,1,245212,311000,0
3230,196195,7,9,5,10,18,,Potential,1766085205014,0,0,0,1,66,16,5|5|5,1.002,7,0,4,5,2,3,20,18,0,0,2,0,0,3,3,0,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),63,1.1905923498763284,1,35315,42046,0
3231,403343,4,8,5,3,18,7,Potential,1766085205016,1,1,0,4,69,16,5|5|5,1.004,22,1,0,2,1,2,26,18,0,0,20,0,0,25,2,1,4,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.4569287432230538,1,32267,47011,0
3232,560335,7,9,5,11,11,,Potential,1766085205018,0,0,0,1,71,16,5|5|5,1.127,14,2,5,2,4,2,26,11,0,61346.26699388644,4,17,0,0,2,0,13,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),70,1.2635029393983896,1,100860,127437,0
3233,473611,7,5,5,7,18,,Jobs,1766085205020,0,0,1,0,69,16,5|5|5,0.939,17,0,4,1,2,4,24,18,0,70509.85764487257,8,24,0,0,4,0,7,7,Policy rewards not active (best-effort),69,1.249770713916066,1,132611,165733,0.18
3234,281941,7,6,5,9,11,,Jobs,1766085205022,1,0,1,0,62,16,5|5|5,0.823,12,3,3,2,1,3,25,11,0,0,4,19,0,0,3,1,9,9,Policy rewards not active (best-effort),80,1.2959627584040712,1,78943,102307,0.18
3235,530603,6,6,5,8,18,8,Potential,1766085205024,1,0,1,1,67,16,5|5|5,0.994,26,3,3,1,2,2,27,18,0,111725.37382096253,15,0,0,9,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.474575022521957,1,95509,140835,0.18
3236,344604,7,9,5,9,17,,Potential,1766085205026,0,0,0,1,65,16,5|5|5,1.005,11,3,3,3,2,3,27,17,0,0,3,0,0,4,3,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),69,1.2515189252289032,1,62029,77630,0
3237,1361652,6,6,5,5,11,5,None,1766085205028,1,0,0,2,73,16,5|5|5,1.805,26,4,0,0,3,2,29,11,0,605302.3707333542,13,5,0,6,2,1,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5096220607426454,1,245097,370004,0
3238,272728,5,8,5,8,17,,Potential,1766085205030,0,0,2,1,71,16,5|5|5,0.644,18,2,1,3,2,1,32,17,0,1323,24,4,0,15,1,0,8,8,Policy rewards not active (best-effort),55,1.1240459010512653,1,21818,24524,0.36
3239,787133,7,9,5,8,17,7,Potential,1766085205032,1,0,0,1,67,16,5|5|5,1.345,22,1,4,3,2,4,21,17,0,199675.31664806203,4,0,0,5,4,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,141684,226694,0
3240,938315,6,11,5,10,18,4,Potential,1766085205034,0,0,1,1,70,16,5|5|5,1.349,22,2,2,3,3,3,26,18,0,445875.48913226865,14,0,0,9,3,0,10,10,Policy rewards not active (best-effort),76,1.316935139535348,1,168897,222426,0.18
3241,1659782,7,10,5,9,11,7,Potential,1766085205036,1,0,0,1,70,16,5|5|5,2.005,36,3,3,2,3,4,28,11,0,829202.661526843,6,0,0,7,4,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),94,1.451607126450733,1,464739,674618,0
3242,314317,7,8,5,9,16,,Potential,1766085205038,1,0,0,1,65,15,5|5|5,1.003,9,2,2,0,5,3,21,16,0,0,3,0,0,4,3,1,9,9,Policy rewards not active (best-effort),92,1.4319491507026578,1,56577,81015,0
3243,874324,8,6,5,11,9,,Potential,1766085205040,0,0,0,0,69,16,5|5|5,1.422,17,1,5,4,3,1,23,9,0,258072.58194873488,0,2,0,0,1,0,13,11,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),73,1.2911134850844905,1,69946,90308,0
3244,1017407,6,8,5,6,11,6,Potential,1766085205042,1,1,0,2,70,16,5|5|5,1.544,22,2,1,2,3,1,25,11,0,355780.50562851387,7,9,0,0,1,1,8,6,Unplaced assets remaining (best-effort),100,1.5229055426859848,1,81393,123954,0
3245,381209,5,10,5,5,17,,Potential,1766085205044,1,0,0,3,69,16,5|5|5,1.005,14,2,0,2,2,2,26,17,0,0,14,7,0,18,2,1,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4615739651695427,1,68618,100290,0
3246,124768,6,7,5,9,18,,Potential,1766085205046,1,0,1,1,65,16,5|5|5,0.823,7,2,3,2,2,2,20,18,0,0,8,0,0,10,2,1,9,9,Policy rewards not active (best-effort),77,1.2675925261665364,1,22458,28468,0.18
3247,787513,6,9,5,10,23,7,Potential,1766085205048,1,0,0,2,63,16,5|5|5,1.345,28,2,4,3,1,2,21,23,0,199675.31664806203,12,0,0,15,2,1,10,10,Policy rewards not active (best-effort),100,1.6,1,141752,226803,0
3248,829984,7,7,5,6,15,7,Potential,1766085205050,1,0,0,1,63,16,5|5|4,1.383,20,3,3,1,0,4,31,15,0,228172.79276414847,5,0,0,6,4,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5888613570338186,1,149397,237371,0
3249,531205,6,6,5,9,11,7,Potential,1766085205052,1,0,1,1,72,16,5|5|5,0.995,25,0,4,4,1,3,26,11,0,111725.37382096253,15,14,0,7,3,1,9,9,Policy rewards not active (best-effort),88,1.3854193236491192,1,42496,58875,0.18
3250,786700,8,11,5,13,17,,Potential,1766085205055,1,0,0,0,68,16,5|5|5,1.344,13,2,5,5,4,3,22,17,0,199675.31664806203,0,0,0,0,3,1,16,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,141606,226570,0
3251,1017192,7,8,5,8,17,8,Potential,1766085205057,1,0,0,1,69,16,5|5|5,1.544,20,0,4,3,1,5,24,17,0,355780.50562851387,3,5,0,4,5,1,8,8,Policy rewards not active (best-effort),100,1.6,1,183095,292952,0
3252,528258,6,11,5,9,11,,Potential,1766085205059,1,0,0,2,71,16,5|5|5,1.095,14,1,4,3,1,3,21,11,0,44498.7548940059,10,0,0,12,3,1,9,9,Policy rewards not active (best-effort),95,1.467894264220917,1,42261,62035,0
3253,1197634,7,9,5,8,8,6,None,1766085205061,1,0,0,1,70,16,5|5|5,1.686,23,2,3,4,1,5,29,8,0,484011.6669598823,6,2,0,0,5,1,10,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),98,1.505318163731618,1,215574,324507,0
3254,875652,5,9,5,3,11,8,Potential,1766085205062,1,1,0,3,68,16,5|5|5,1.425,30,2,0,2,1,3,20,11,0,258072.58194873488,12,0,0,9,3,1,5,3,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),99,1.5105906273159633,1,157617,238095,0
3255,472106,5,13,5,7,11,8,None,1766085205064,1,1,0,3,67,16,5|5|5,1.042,23,2,0,3,3,3,29,11,0,17374.481426130922,8,21,0,0,3,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),93,1.442507787984852,1,84979,122583,0
3256,2738442,7,5,5,9,18,5,Potential,1766085205066,1,0,0,1,65,16,5|5|5,2.594,42,1,3,4,2,2,30,18,0,1677994.9457927481,7,12,2,8,2,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4335261459057878,1,766764,1099176,0
3257,498499,6,9,5,9,10,8,Potential,1766085205069,0,1,0,2,70,16,5|5|5,1.066,20,3,2,2,3,2,23,10,0,29765.74166422024,9,8,0,7,2,0,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),66,1.224400047735449,1,89730,109865,0
3258,472910,6,7,5,6,11,8,Potential,1766085205071,1,0,0,2,73,16,5|5|5,1.044,20,1,1,3,2,2,26,11,0,17374.481426130922,10,16,0,9,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4279845484091864,1,85124,121556,0
3259,472929,6,10,5,10,10,,None,1766085205073,1,0,1,1,73,16,5|5|5,0.938,18,1,4,3,2,2,25,10,0,70509.85764487257,17,5,0,0,2,1,10,10,Policy rewards not active (best-effort),87,1.3792914830587746,1,85127,117415,0.18
3260,3052026,8,7,5,9,24,5,Potential,1766085205075,0,0,0,0,67,16,5|5|5,2.738,28,3,2,2,4,4,28,24,0,1931601.8498831908,0,0,0,0,4,0,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.4701007351148434,1,549365,807622,0
3261,1093048,8,11,5,13,10,,Potential,1766085205077,1,0,0,0,71,16,5|5|5,1.605,19,3,3,4,6,3,26,10,0,408925.17236928677,0,5,0,0,3,1,16,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5596147342226643,1,196749,306853,0
3262,945172,6,7,5,6,18,6,Potential,1766085205079,1,0,0,2,68,16,5|5|5,1.484,22,0,4,1,1,3,26,18,0,305459.65136341815,12,0,0,14,3,1,6,6,Policy rewards not active (best-effort),100,1.6,1,264648,423437,0
3263,726158,5,11,5,6,17,4,Potential,1766085205081,1,1,0,3,71,16,5|5|5,1.289,20,2,1,0,4,2,21,17,0,159664.30586498504,15,0,9,5,2,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5811100395106148,1,130708,206664,0
3264,648029,7,13,5,10,17,,Potential,1766085205083,1,1,0,1,69,16,5|5|5,1.214,16,2,4,2,4,5,26,17,0,111725.37382096253,2,16,0,3,5,1,12,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.6,1,181448,290317,0
3265,610446,6,7,5,7,18,,Potential,1766085205085,1,0,1,1,71,16,5|5|5,1.07,19,2,1,3,1,4,32,18,0,172627.7920180436,14,6,0,16,4,1,7,7,Policy rewards not active (best-effort),98,1.503719352962035,1,109880,165229,0.18
3266,275610,6,10,5,8,11,,Potential,1766085205087,1,0,1,1,70,16,5|5|5,0.822,13,2,3,1,3,2,23,11,0,0,10,0,0,13,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.299002080009283,1,49610,64443,0.18
3267,321739,8,10,5,14,18,,Jobs,1766085205089,1,0,0,0,68,16,5|5|5,1.003,9,1,8,5,1,3,31,18,0,0,0,46,0,0,3,1,15,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),97,1.4887766562170641,1,57913,86220,0
3268,895213,7,5,5,8,16,7,Potential,1766085205091,0,0,1,0,72,16,5|5|5,1.315,20,2,2,2,2,3,27,16,0,408925.17236928677,8,0,0,9,3,0,8,8,Policy rewards not active (best-effort),72,1.2762236456271623,1,71617,91399,0.18
3269,745703,6,11,5,10,18,7,Jobs,1766085205093,1,0,0,2,68,16,5|5|5,1.307,21,3,3,3,3,1,26,18,0,172627.7920180436,13,24,0,8,1,1,12,10,Unplaced assets remaining (best-effort),100,1.6,1,59656,95450,0
3270,324697,7,7,5,14,11,,Potential,1766085205095,0,0,1,0,70,16,5|5|5,0.824,9,3,5,5,1,0,19,11,0,0,9,0,0,0,0,0,14,14,,57,1.1371110998794758,1,25976,29538,0.18
3271,485421,7,9,5,9,18,5,Jobs,1766085205097,1,0,0,1,68,16,5|5|5,1.054,20,0,5,4,2,3,26,18,0,23259.578737469998,6,29,0,7,3,1,11,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.55411700385769,1,87376,135793,0
3272,611451,7,12,5,14,10,,Potential,1766085205099,1,0,0,1,71,16,5|5|5,1.178,16,2,5,4,5,2,31,10,0,90232.85550985481,4,2,0,5,2,1,16,14,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.465129109965801,1,110061,161254,0
3273,447235,7,6,5,9,10,,Potential,1766085205101,1,0,0,1,68,16,5|5|5,1.02,12,3,1,5,1,1,26,10,0,7672.799536334168,5,0,0,6,1,1,10,9,Unplaced assets remaining (best-effort),91,1.416125220346359,1,80502,114001,0
3274,300394,5,5,5,5,18,,Potential,1766085205103,0,0,0,3,68,16,5|5|5,1.006,11,1,3,1,1,1,29,18,0,0,12,0,0,14,1,0,6,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),63,1.1919551606913226,1,54071,64450,0
3275,746366,6,7,5,6,22,,Potential,1766085205105,1,0,0,2,72,16,5|5|5,1.308,19,4,2,0,2,1,27,22,0,172627.7920180436,8,12,0,7,1,1,8,6,Unplaced assets remaining (best-effort),100,1.5837478013742277,1,59709,94564,0
3276,257662,4,9,5,5,25,4,Potential,1766085205107,0,0,2,2,69,16,5|5|5,0.642,22,2,1,1,1,1,25,25,0,0,29,12,0,27,1,0,5,5,Policy rewards not active (best-effort),57,1.1375723194439453,1,46379,52759,0.36
3277,387058,5,9,5,7,16,7,Potential,1766085205109,0,0,1,2,70,16,5|5|5,0.854,24,1,5,0,1,0,30,16,0,17374.481426130922,18,4,0,21,0,0,7,7,,64,1.196810911256965,1,30965,37059,0.18
3278,831103,6,7,5,6,15,7,Potential,1766085205111,1,0,0,2,72,16,5|5|5,1.385,22,1,2,1,3,5,25,15,0,228172.79276414847,10,0,0,12,5,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5713621518786702,1,149599,235074,0
3279,1072399,7,9,5,13,25,7,Potential,1766085205113,1,0,1,0,72,16,5|5|5,1.45,23,4,5,2,2,1,24,25,0,563746.8478486901,12,0,0,13,1,1,13,13,,100,1.5343902706720076,1,193032,296186,0.18
3280,446584,4,6,5,6,22,5,Potential,1766085205116,1,0,1,3,67,16,5|5|5,0.912,28,2,1,3,0,1,25,22,0,52669.578664227694,29,0,0,11,1,1,6,6,,89,1.3942592166726002,1,35727,49813,0.18
3281,1627780,8,10,5,15,10,7,Potential,1766085205118,0,0,0,0,69,16,5|5|5,1.984,28,3,5,7,2,1,20,10,0,805638.3797790993,0,0,0,0,1,0,17,15,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),76,1.3240734583137528,1,130222,172423,0
3282,746333,6,9,5,6,17,6,Jobs,1766085205120,1,0,0,2,68,16,5|5|5,1.308,28,2,3,1,1,5,37,17,0,172627.7920180436,11,46,0,0,5,1,7,6,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),96,1.4762426541090437,1,134340,198318,0
3283,594440,6,7,5,7,11,,Potential,1766085205122,0,0,0,2,65,16,5|5|5,1.161,18,1,2,3,3,1,28,11,0,80143.66663820032,10,9,0,6,1,0,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),69,1.2470727102704873,1,106999,133436,0
3284,945555,8,9,5,13,10,8,Jobs,1766085205124,1,0,0,0,71,16,5|5|5,1.485,24,4,7,1,2,3,26,10,0,305459.65136341815,0,11,0,0,3,1,14,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5482613023438674,1,264755,409910,0
3285,898104,7,7,5,12,16,8,Potential,1766085205126,0,0,0,1,69,16,5|5|5,1.444,20,3,3,3,4,1,26,16,0,273534.86787965195,8,0,0,9,1,0,13,12,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),80,1.3657960335269617,1,71848,98130,0
3286,351506,6,8,5,7,11,,Potential,1766085205128,1,0,0,2,72,16,5|5|5,1.004,10,1,3,2,2,3,22,11,0,0,9,4,0,13,3,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),87,1.374943659918101,1,63271,86994,0
3287,1479321,8,6,5,12,17,,Potential,1766085205130,1,0,0,0,68,16,5|5|5,1.887,19,1,6,3,2,2,33,17,0,691690.5640391274,0,0,0,0,2,1,12,12,Policy rewards not active (best-effort),100,1.5969855368750536,1,414210,661487,0
3288,359056,5,12,5,7,11,,Potential,1766085205132,1,0,0,3,68,16,5|5|5,1.004,17,0,4,3,1,2,26,11,0,0,13,0,0,9,2,1,8,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),88,1.3826826433624113,1,64630,89363,0
3289,487201,5,12,5,11,17,4,Potential,1766085205134,0,0,1,2,72,16,5|5|5,0.952,24,3,4,3,1,1,25,17,0,80143.66663820032,18,0,0,21,1,0,11,11,Policy rewards not active (best-effort),69,1.2489053566820196,1,38976,48677,0.18
3290,1448604,8,10,5,13,18,,Potential,1766085205136,0,0,0,0,69,16,5|5|5,1.866,19,3,6,3,4,2,34,18,0,669689.6272268303,0,0,0,0,2,0,16,13,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),85,1.4216807354862953,1,405609,576647,0
3291,875625,7,10,5,9,18,6,Jobs,1766085205138,1,0,0,1,70,16,5|5|5,1.424,21,3,3,3,1,4,33,18,0,258072.58194873488,8,22,0,0,4,1,10,9,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5740266396632911,1,157613,248087,0
3292,221762,4,6,5,4,11,,Potential,1766085205140,1,0,1,3,69,16,5|5|5,0.824,14,0,4,1,0,1,20,11,0,0,19,17,0,14,1,1,5,4,Unplaced assets remaining (best-effort),71,1.2137855834550015,1,17741,21534,0.18
3293,403349,7,7,5,8,10,,Potential,1766085205142,1,0,0,1,67,16,5|5|5,1.004,13,2,5,2,0,4,25,10,0,0,3,3,0,4,4,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),89,1.4013473699406158,1,32268,45219,0
3294,137699,6,7,5,5,18,,Potential,1766085205144,0,0,0,2,70,16,5|5|5,1.005,4,2,1,0,4,3,15,18,0,0,6,0,0,8,3,0,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),57,1.1422673902900329,1,24786,28312,0
3295,278066,5,12,5,8,10,,Potential,1766085205146,1,1,0,3,69,16,5|5|5,1.005,10,3,3,2,1,2,26,10,0,0,14,11,0,5,2,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),83,1.326003347252533,1,77858,103240,0
3296,239762,5,7,5,5,19,8,Potential,1766085205148,1,0,1,2,70,16,5|5|5,0.823,22,0,2,2,3,2,21,19,0,0,15,0,0,20,2,1,7,5,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),84,1.3372042754642328,1,43157,57710,0.18
3297,403863,7,9,5,8,11,,Potential,1766085205150,1,0,0,1,71,16,5|5|5,1.006,11,0,6,2,1,5,33,11,0,0,4,15,0,0,5,1,9,8,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),92,1.4255289538518539,1,72695,103629,0
3298,358536,6,8,5,7,18,,Potential,1766085205152,1,0,0,2,71,16,5|5|5,1.003,10,1,3,3,2,2,17,18,0,0,9,0,0,11,2,1,9,7,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),95,1.4678174226016627,1,28683,42101,0
3299,809197,7,5,5,8,11,5,Potential,1766085205154,1,0,0,1,69,16,5|5|5,1.365,22,1,3,3,1,4,31,11,0,213745.9186692464,4,15,0,5,4,1,8,8,Policy rewards not active (best-effort),99,1.5144264822060398,1,226575,343131,0
3300,725538,7,9,5,7,18,4,Jobs,1766085205156,1,0,0,1,69,16,5|5|5,1.288,20,1,2,3,1,7,29,18,0,159664.30586498504,6,35,0,0,7,1,7,7,Policy rewards not active (best-effort),100,1.5605037613109443,1,203151,317018,0
3301,499053,7,9,5,10,16,,Potential,1766085205158,1,0,0,1,68,16,5|5|5,1.067,16,3,4,2,2,3,26,16,0,29765.74166422024,6,2,0,7,3,1,11,10,Unplaced assets remaining (best-effort)|Policy rewards not active (best-effort),100,1.5313235221757293,1,89830,137559,0
